NR,0+98+100+101+102
NS147510,100
NS147511,100
NS147512,100
NS147513,100
NS147514,100
NS147515,100
NS147516,100
NS147517,100
NS147518,100
NS147519,100
NS148510,100
NS148511,100
NS148512,100
NS148513,100
NS148514,100
NS148515,100
NS148516,100
NS148517,100
NS148518,100
NS148519,100
NS149510,100
NS149511,100
NS149512,100
NS149513,100
NS149514,100
NS149515,100
NS149516,100
NS149517,100
NS149518,100
NS149519,100
NS1550,0+100
NS150506,0+100
NS150507,0+100
NS150508,0+100
NS150509,0+100
NS151509,0+100
NS152509,0+100
NS1551,0+100
NS150510,100
NS150511,100
NS150512,100
NS150513,100
NS150514,100
NS150515,100
NS150516,100
NS150517,100
NS150518,100
NS150519,100
NS151510,0+100
NS151511,0+100
NS151512,100
NS151513,100
NS151514,0+100
NS151515,0+100
NS151516,0+100
NS151517,100
NS151518,100
NS151519,100
NS152510,0+100
NS152511,0+100
NS152512,0+100
NS152513,0+100
NS152514,0+100
NS152516,0+100
NS152517,0+100
NS152518,0+100
NS152519,0+100
NS15L,0+100
NS1452,0+100
NS140520,0+100
NS141520,0+100
NS141521,0+100
NS142520,100
NS142521,0+100
NS142522,0+100
NS143520,100
NS143521,100
NS143522,0+100
NS143523,0+100
NS144520,100
NS144521,100
NS144522,100
NS144523,0+100
NS145520,100
NS145521,100
NS145522,100
NS145523,0+100
NS145524,0+100
NS146520,100
NS146521,100
NS146522,100
NS146523,100
NS146524,0+100
NS146525,0+100
NS147520,100
NS147521,100
NS147522,100
NS147523,100
NS147524,100
NS147525,0+100
NS148520,100
NS148521,100
NS148522,100
NS148523,100
NS148524,100
NS148525,0+100
NS148526,0+100
NS149520,100
NS149521,100
NS149522,100
NS149523,100
NS149524,100
NS149525,100
NS149526,0+100
NS1453,0+100
NS149539,0+100
NS1552,0+100
NS150520,100
NS150521,100
NS150522,100
NS150523,100
NS150524,100
NS150525,100
NS150526,0+100
NS150527,0+100
NS151520,100
NS151521,100
NS151522,100
NS151523,100
NS151524,100
NS151525,100
NS151526,100
NS151527,0+100
NS151528,0+100
NS152520,0+100
NS152521,100
NS152522,100
NS152523,100
NS152524,100
NS152525,100
NS152526,100
NS152527,100
NS152528,0+100
NS153520,0+100
NS153521,0+100
NS153522,100
NS153523,100
NS153524,100
NS153525,100
NS153526,100
NS153527,100
NS153528,0+100
NS153529,0+100
NS154520,0+100
NS154521,0+100
NS154522,100
NS154523,100
NS154524,100
NS154525,100
NS154526,100
NS154527,100
NS154528,100
NS154529,0+100
NS155520,0+100
NS155521,0+100
NS155522,0+100
NS155523,0+100
NS155524,100
NS155525,100
NS155526,100
NS155527,100
NS155528,100
NS155529,100
NS156523,0+100
NS156524,0+100
NS156525,0+100
NS156526,0+100
NS156527,0+100
NS156528,0+100
NS156529,0+100
NS1553,0+100
NS150538,0+100
NS150539,0+100
NS151538,0+100
NS151539,100
NS152538,0+100
NS152539,100
NS153538,0+100
NS153539,100
NS154530,0+100
NS154538,0+100
NS154539,0+100
NS155530,0+100
NS155538,0+100
NS155539,0+100
NS156530,0+100
NS15M,0+100
NS1454,0+100
NS148545,0+100
NS148546,0+100
NS148547,0+100
NS148548,0+100
NS149540,0+100
NS149541,0+100
NS149542,0+100
NS149543,0+100
NS149544,0+100
NS149545,0+100
NS149546,100
NS149547,100
NS149548,0+100
NS149549,0+100
NS1455,0+100
NS149550,0+100
NS149551,0+100
NS149552,0+100
NS1554,0+100
NS150540,100
NS150541,100
NS150542,100
NS150543,100
NS150544,100
NS150545,100
NS150546,100
NS150547,100
NS150548,100
NS150549,100
NS151540,100
NS151541,100
NS151542,100
NS151543,100
NS151544,100
NS151545,100
NS151546,100
NS151547,100
NS151548,100
NS151549,100
NS152540,100
NS152541,100
NS152542,100
NS152543,100
NS152544,100
NS152545,100
NS152546,100
NS152547,100
NS152548,100
NS152549,100
NS153540,100
NS153541,100
NS153542,100
NS153543,100
NS153544,100
NS153545,100
NS153546,100
NS153547,100
NS153548,100
NS153549,100
NS154540,100
NS154541,100
NS154542,100
NS154543,100
NS154544,100
NS154545,100
NS154546,100
NS154547,100
NS154548,100
NS154549,100
NS155540,0+100
NS155541,100
NS155542,100
NS155543,100
NS155544,100
NS155545,100
NS155546,100
NS155547,100
NS155548,100
NS155549,100
NS156540,0+100
NS156541,0+100
NS156542,0+100
NS156543,100
NS156544,100
NS156545,100
NS156546,100
NS156547,100
NS156548,100
NS156549,100
NS157542,0+100
NS157543,0+100
NS157544,0+100
NS157545,0+100
NS157546,100
NS157547,100
NS157548,100
NS157549,100
NS158544,0+100
NS158545,0+100
NS158546,100
NS158547,100
NS158548,100
NS158549,100
NS159545,0+100
NS159546,0+100
NS159547,100
NS159548,100
NS159549,100
NS1555,0+100
NS150550,100
NS150551,100
NS150552,100
NS150553,0+100
NS150554,0+100
NS150555,0+100
NS151550,100
NS151551,100
NS151552,100
NS151553,100
NS151554,100
NS151555,0+100
NS151556,0+100
NS152550,100
NS152551,100
NS152552,100
NS152553,100
NS152554,100
NS152555,100
NS152556,0+100
NS152557,0+100
NS152558,0+100
NS152559,0+100
NS153550,100
NS153551,100
NS153552,100
NS153553,100
NS153554,100
NS153555,100
NS153556,100
NS153557,100
NS153558,100
NS153559,0+100
NS154550,100
NS154551,100
NS154552,100
NS154553,100
NS154554,100
NS154555,100
NS154556,100
NS154557,100
NS154558,100
NS154559,100
NS155550,100
NS155551,100
NS155552,100
NS155553,100
NS155554,100
NS155555,100
NS155556,100
NS155557,100
NS155558,100
NS155559,100
NS156550,100
NS156551,100
NS156552,100
NS156553,100
NS156554,100
NS156555,100
NS156556,100
NS156557,100
NS156558,100
NS156559,100
NS157550,100
NS157551,100
NS157552,100
NS157553,100
NS157554,100
NS157555,100
NS157556,100
NS157557,100
NS157558,100
NS157559,100
NS158550,100
NS158551,100
NS158552,100
NS158553,100
NS158554,100
NS158555,100
NS158556,100
NS158557,100
NS158558,100
NS158559,100
NS159550,100
NS159551,100
NS159552,100
NS159553,100
NS159554,100
NS159555,100
NS159556,100
NS159557,100
NS159558,100
NS159559,100
NS15N,0+100
NS1556,0+100
NS153560,0+100
NS153561,0+100
NS153562,0+100
NS153563,0+100
NS154560,100
NS154561,100
NS154562,100
NS154563,0+100
NS154564,0+100
NS154565,0+100
NS155560,100
NS155561,100
NS155562,100
NS155563,100
NS155564,100
NS155565,0+100
NS155566,0+100
NS156560,100
NS156561,100
NS156562,100
NS156563,100
NS156564,100
NS156565,100
NS156566,0+100
NS157560,100
NS157561,100
NS157562,100
NS157563,100
NS157564,100
NS157565,100
NS157566,0+100
NS157567,0+100
NS158560,100
NS158561,100
NS158562,100
NS158563,100
NS158564,100
NS158565,100
NS158566,100
NS158567,0+100
NS158568,0+100
NS158569,0+100
NS159560,100
NS159561,100
NS159562,100
NS159563,100
NS159564,100
NS159565,100
NS159566,100
NS159567,100
NS159568,100
NS159569,100
NS1557,0+100
NS158570,0+100
NS159570,0+100
NS159571,0+100
NS159572,0+100
NS159573,0+100
NS15R,0+75+100
NS1753,0+100
NS171539,0+100
NS172539,0+100
NS15S,0+100
NS1654,0+100
NS160546,0+100
NS160547,100
NS160548,100
NS160549,100
NS161542,0+100
NS161543,0+100
NS161546,0+100
NS161547,0+100
NS161548,0+100
NS161549,100
NS162542,0+100
NS162543,0+100
NS162546,0+100
NS162547,0+100
NS162548,0+100
NS162549,100
NS163543,0+100
NS163544,0+100
NS163545,0+100
NS163546,0+100
NS163548,0+100
NS163549,100
NS164543,0+100
NS164544,0+100
NS164545,0+100
NS164546,0+100
NS164547,0+100
NS164548,0+100
NS164549,100
NS165543,0+100
NS165544,0+100
NS165545,0+100
NS165546,0+100
NS165548,0+100
NS165549,0+100
NS166548,0+100
NS166549,0+100
NS167548,0+100
NS167549,0+100
NS168548,0+100
NS168549,0+100
NS169549,0+100
NS1655,100
NS1754,0+100
NS170542,0+100
NS170543,0+100
NS170549,0+100
NS171540,0+100
NS171541,0+100
NS171542,0+100
NS171543,0+100
NS171544,0+100
NS171545,0+100
NS171546,0+100
NS171547,0+100
NS171548,0+100
NS171549,0+100
NS172540,0+100
NS172541,0+100
NS172542,100
NS172543,100
NS172544,100
NS172545,100
NS172546,100
NS172547,100
NS172548,100
NS172549,100
NS173540,0+100
NS173541,0+100
NS173542,100
NS173543,100
NS173544,100
NS173545,100
NS173546,100
NS173547,100
NS173548,100
NS173549,100
NS174541,0+100
NS174542,0+100
NS174543,0+100
NS174544,100
NS174545,100
NS174546,100
NS174547,100
NS174548,100
NS174549,100
NS175543,0+100
NS175544,0+100
NS175545,100
NS175546,100
NS175547,100
NS175548,100
NS175549,100
NS176544,0+100
NS176545,0+100
NS176546,100
NS176547,100
NS176548,100
NS176549,100
NS177545,0+100
NS177546,0+100
NS177547,100
NS177548,100
NS177549,100
NS178546,0+100
NS178547,0+100
NS178548,100
NS178549,100
NS179547,0+100
NS179548,0+100
NS179549,100
NS1755,100
NS15T,0+100
NS1656,100
NS1657,0+100
NS160570,100
NS160571,100
NS160572,100
NS160573,0+100
NS160574,0+100
NS160575,0+100
NS161570,100
NS161571,100
NS161572,100
NS161573,100
NS161574,100
NS161575,0+100
NS161576,0+100
NS161577,0+100
NS161578,0+100
NS162570,100
NS162571,100
NS162572,100
NS162573,100
NS162574,100
NS162575,100
NS162576,0+100
NS162577,0+100
NS162578,0+100
NS162579,0+100
NS163570,100
NS163571,100
NS163572,100
NS163573,100
NS163574,100
NS163575,100
NS163576,100
NS163577,100
NS163578,100
NS163579,100
NS164570,100
NS164571,100
NS164572,100
NS164573,100
NS164574,100
NS164575,100
NS164576,100
NS164577,100
NS164578,100
NS164579,100
NS165570,100
NS165571,100
NS165572,100
NS165573,100
NS165574,100
NS165575,100
NS165576,100
NS165577,100
NS165578,100
NS165579,100
NS166570,100
NS166571,100
NS166572,100
NS166573,100
NS166574,100
NS166575,100
NS166576,100
NS166577,100
NS166578,100
NS166579,100
NS167570,100
NS167571,100
NS167572,100
NS167573,100
NS167574,100
NS167575,100
NS167576,100
NS167577,100
NS167578,100
NS167579,100
NS168570,100
NS168571,100
NS168572,100
NS168573,100
NS168574,100
NS168575,100
NS168576,100
NS168577,100
NS168578,100
NS168579,100
NS169570,100
NS169571,100
NS169572,100
NS169573,100
NS169574,100
NS169575,100
NS169576,100
NS169577,100
NS169578,100
NS169579,100
NS1756,100
NS1757,100
NS15U,0+100
NS1658,0+100
NS162580,0+100
NS163580,0+100
NS163581,0+100
NS163582,0+100
NS163583,0+100
NS163584,0+100
NS164580,100
NS164581,100
NS164582,100
NS164583,100
NS164584,0+100
NS164585,0+100
NS165580,100
NS165581,100
NS165582,100
NS165583,100
NS165584,100
NS165585,0+100
NS165586,0+100
NS165587,0+100
NS166580,100
NS166581,100
NS166582,100
NS166583,100
NS166584,100
NS166585,100
NS166586,100
NS166587,0+100
NS166588,0+100
NS167580,100
NS167581,100
NS167582,100
NS167583,100
NS167584,100
NS167585,100
NS167586,100
NS167587,100
NS167588,0+100
NS167589,0+100
NS168580,100
NS168581,100
NS168582,100
NS168583,100
NS168584,100
NS168585,100
NS168586,100
NS168587,100
NS168588,100
NS168589,0+100
NS169580,100
NS169581,100
NS169582,100
NS169583,100
NS169584,100
NS169585,100
NS169586,100
NS169587,100
NS169588,100
NS169589,100
NS1659,0+100
NS168590,0+100
NS169590,0+100
NS169591,0+100
NS1758,100
NS1759,0+100
NS170590,100
NS170591,0+100
NS171590,100
NS171591,0+100
NS172590,100
NS172591,0+100
NS172592,0+100
NS173590,100
NS173591,100
NS173592,0+100
NS174590,100
NS174591,100
NS174592,0+100
NS175590,100
NS175591,100
NS175592,0+100
NS176590,100
NS176591,0+100
NS176592,0+100
NS177590,100
NS177591,0+100
NS178590,100
NS178591,0+100
NS178592,0+100
NS179590,100
NS179591,100
NS179592,0+100
NS179593,0+100
NS15X,0+75+100
NS1854,0+75+100
NS180548,0+100
NS180549,0+100
NS1855,0+100
NS180550,0+100
NS180551,0+100
NS180552,100
NS180553,100
NS180554,100
NS180555,100
NS180556,100
NS180557,100
NS180558,100
NS180559,100
NS181551,0+100
NS181552,0+100
NS181553,0+100
NS181554,100
NS181555,100
NS181556,100
NS181557,100
NS181558,100
NS181559,100
NS182553,0+100
NS182554,0+100
NS182555,0+100
NS182556,0+100
NS182557,100
NS182558,100
NS182559,100
NS183556,0+100
NS183557,0+100
NS183558,0+100
NS183559,100
NS184558,0+100
NS184559,0+100
NS15Y,0+100
NS1856,0+100
NS180560,100
NS180561,100
NS180562,100
NS180563,100
NS180564,100
NS180565,100
NS180566,100
NS180567,100
NS180568,100
NS180569,100
NS181560,100
NS181561,100
NS181562,100
NS181563,100
NS181564,100
NS181565,100
NS181566,100
NS181567,100
NS181568,100
NS181569,100
NS182560,100
NS182561,100
NS182562,100
NS182563,100
NS182564,100
NS182565,100
NS182566,100
NS182567,100
NS182568,100
NS182569,100
NS183560,100
NS183561,100
NS183562,100
NS183563,100
NS183564,100
NS183565,0+100
NS183566,0+100
NS183567,0+100
NS183568,0+100
NS183569,0+100
NS184560,0+100
NS184561,100
NS184562,100
NS184563,0+100
NS184564,0+100
NS184565,0+100
NS185560,0+100
NS185561,0+100
NS185562,0+100
NS185563,0+100
NS1857,0+100
NS180570,100
NS180571,100
NS180572,100
NS180573,100
NS180574,100
NS180575,100
NS180576,100
NS180577,100
NS180578,100
NS180579,100
NS181570,100
NS181571,100
NS181572,100
NS181573,100
NS181574,100
NS181575,100
NS181576,100
NS181577,100
NS181578,100
NS181579,100
NS182570,0+100
NS182571,0+100
NS182572,0+100
NS182573,0+100
NS182574,0+100
NS182575,0+100
NS182576,0+100
NS182577,0+100
NS182578,100
NS182579,100
NS183570,0+100
NS183577,0+100
NS183578,0+100
NS183579,0+100
NS184579,0+100
NS15Z,0+100
NS1858,0+100
NS180580,100
NS180581,100
NS180582,100
NS180583,100
NS180584,100
NS180585,100
NS180586,100
NS180587,100
NS180588,100
NS180589,100
NS181580,100
NS181581,100
NS181582,100
NS181583,100
NS181584,100
NS181585,100
NS181586,100
NS181587,100
NS181588,100
NS181589,100
NS182580,100
NS182581,100
NS182582,100
NS182583,100
NS182584,100
NS182585,100
NS182586,100
NS182587,100
NS182588,100
NS182589,100
NS183580,0+100
NS183581,0+100
NS183582,0+100
NS183583,0+100
NS183584,0+100
NS183585,0+100
NS183586,0+100
NS183587,0+100
NS183588,0+100
NS183589,0+100
NS184580,0+100
NS184581,0+100
NS184588,0+100
NS184589,0+100
NS1859,0+100
NS180590,100
NS180591,100
NS180592,100
NS180593,0+100
NS181590,100
NS181591,100
NS181592,100
NS181593,0+100
NS182590,100
NS182591,100
NS182592,0+100
NS182593,0+100
NS183590,100
NS183591,0+100
NS183592,0+100
NS184590,0+100
NS184591,0+100
NS16,0+75+76+98+100
NS16SW,0+100
NS16NW,0+98+100
NS16A,0+100
NS1060,100
NS1061,0+100
NS100610,100
NS100611,100
NS100612,100
NS100613,100
NS100614,100
NS100615,100
NS100616,100
NS100617,100
NS100618,100
NS100619,100
NS101610,100
NS101611,100
NS101612,100
NS101613,100
NS101614,100
NS101615,100
NS101616,100
NS101617,100
NS101618,100
NS101619,100
NS102610,100
NS102611,100
NS102612,100
NS102613,100
NS102614,100
NS102615,100
NS102616,100
NS102617,100
NS102618,100
NS102619,100
NS103610,100
NS103611,100
NS103612,100
NS103613,100
NS103614,100
NS103615,100
NS103616,100
NS103617,100
NS103618,100
NS103619,100
NS104610,100
NS104611,100
NS104612,100
NS104613,100
NS104614,100
NS104615,100
NS104616,100
NS104617,100
NS104618,100
NS104619,100
NS105610,100
NS105611,100
NS105612,100
NS105613,100
NS105614,100
NS105615,100
NS105616,100
NS105617,100
NS105618,100
NS105619,100
NS106610,100
NS106611,100
NS106612,100
NS106613,100
NS106614,100
NS106615,100
NS106616,100
NS106617,100
NS106618,100
NS106619,100
NS107610,100
NS107611,100
NS107612,100
NS107613,100
NS107614,0+100
NS107615,0+100
NS107616,0+100
NS107617,0+100
NS107618,100
NS107619,0+100
NS108610,100
NS108611,100
NS108612,0+100
NS108613,0+100
NS108614,0+100
NS108616,0+100
NS108617,0+100
NS108618,0+100
NS108619,0+100
NS109610,0+100
NS109611,0+100
NS109612,0+100
NS1160,0+100
NS110600,100
NS110601,100
NS110602,100
NS110603,100
NS110604,100
NS110605,0+100
NS110606,0+100
NS110607,0+100
NS110608,0+100
NS110609,0+100
NS111600,100
NS111601,100
NS111602,100
NS111603,100
NS111604,0+100
NS111605,0+100
NS112600,0+100
NS112601,0+100
NS112602,0+100
NS112603,0+100
NS112604,0+100
NS113601,0+100
NS113602,0+100
NS1161,0+100
NS110610,0+100
NS16B,0+100
NS1062,0+100
NS100620,100
NS100621,100
NS100622,100
NS100623,100
NS100624,100
NS100625,100
NS100626,100
NS100627,100
NS100628,100
NS100629,100
NS101620,100
NS101621,100
NS101622,100
NS101623,100
NS101624,100
NS101625,100
NS101626,100
NS101627,100
NS101628,100
NS101629,100
NS102620,100
NS102621,100
NS102622,100
NS102623,100
NS102624,100
NS102625,100
NS102626,100
NS102627,100
NS102628,100
NS102629,100
NS103620,100
NS103621,100
NS103622,100
NS103623,100
NS103624,100
NS103625,100
NS103626,100
NS103627,100
NS103628,100
NS103629,100
NS104620,100
NS104621,100
NS104622,100
NS104623,100
NS104624,100
NS104625,100
NS104626,100
NS104627,100
NS104628,100
NS104629,100
NS105620,100
NS105621,100
NS105622,100
NS105623,100
NS105624,100
NS105625,100
NS105626,100
NS105627,100
NS105628,100
NS105629,100
NS106620,100
NS106621,100
NS106622,100
NS106623,0+100
NS106624,0+100
NS106625,0+100
NS106626,0+100
NS106627,100
NS106628,100
NS106629,100
NS107620,0+100
NS107621,0+100
NS107622,0+100
NS107623,0+100
NS107626,0+100
NS107627,0+100
NS107628,0+100
NS107629,0+100
NS108629,0+100
NS1063,0+100
NS100630,100
NS100631,100
NS100632,100
NS100633,100
NS100634,100
NS100635,100
NS100636,100
NS100637,100
NS100638,100
NS100639,100
NS101630,100
NS101631,100
NS101632,100
NS101633,100
NS101634,100
NS101635,100
NS101636,100
NS101637,100
NS101638,100
NS101639,100
NS102630,100
NS102631,100
NS102632,100
NS102633,100
NS102634,100
NS102635,100
NS102636,100
NS102637,100
NS102638,100
NS102639,100
NS103630,100
NS103631,100
NS103632,100
NS103633,100
NS103634,100
NS103635,100
NS103636,100
NS103637,100
NS103638,100
NS103639,100
NS104630,100
NS104631,100
NS104632,100
NS104633,100
NS104634,100
NS104635,100
NS104636,100
NS104637,100
NS104638,100
NS104639,100
NS105630,100
NS105631,100
NS105632,100
NS105633,100
NS105634,100
NS105635,100
NS105636,100
NS105637,100
NS105638,100
NS105639,100
NS106630,100
NS106631,100
NS106632,100
NS106633,100
NS106634,0+100
NS106635,0+100
NS106636,0+100
NS106637,0+100
NS106638,0+100
NS106639,0+100
NS107630,100
NS107631,100
NS107632,100
NS107633,100
NS107634,0+100
