NG,0+97+104+105+110
NG854075,0+97
NG854076,97
NG854077,97
NG854078,97
NG854079,97
NG855070,0
NG855071,0
NG855072,0
NG855073,0
NG855074,0+97
NG855075,97
NG855076,97
NG855077,97
NG855078,97
NG855079,97
NG856070,0
NG856071,0
NG856072,0
NG856073,0+97
NG856074,0+97
NG856075,97
NG856076,97
NG856077,97
NG856078,97
NG856079,97
NG857070,0
NG857071,0
NG857072,0
NG857073,0+97
NG857074,97
NG857075,97
NG857076,97
NG857077,97
NG857078,97
NG857079,97
NG858070,0
NG858071,0
NG858072,0+97
NG858073,0+97
NG858074,97
NG858075,97
NG858076,97
NG858077,97
NG858078,97
NG858079,97
NG859070,0
NG859071,0+97
NG859072,0+97
NG859073,97
NG859074,97
NG859075,97
NG859076,97
NG859077,97
NG859078,97
NG859079,97
NG80P,0+97
NG8408,0+97
NG840080,0
NG840081,0
NG840082,0
NG840083,0
NG840084,0
NG840085,0
NG840086,0
NG840087,0
NG840088,0
NG840089,0
NG841080,0
NG841081,0
NG841082,0
NG841083,0
NG841084,0
NG841085,0
NG841086,0
NG841087,0
NG841088,0
NG841089,0
NG842080,0
NG842081,0
NG842082,0
NG842083,0
NG842084,0
NG842085,0
NG842086,0
NG842087,0
NG842088,0
NG842089,0
NG843080,0
NG843081,0
NG843082,0
NG843083,0
NG843084,0
NG843085,0
NG843086,0
NG843087,0
NG843088,0
NG843089,0
NG844080,0
NG844081,0
NG844082,0
NG844083,0
NG844084,0
NG844085,0
NG844086,0
NG844087,0
NG844088,0
NG844089,0
NG845080,0
NG845081,0
NG845082,0
NG845083,0
NG845084,0
NG845085,0
NG845086,0
NG845087,0
NG845088,0
NG845089,0
NG846080,0
NG846081,0
NG846082,0
NG846083,0
NG846084,0
NG846085,0
NG846086,0
NG846087,0
NG846088,0
NG846089,0
NG847080,0
NG847081,0
NG847082,0
NG847083,0
NG847084,0
NG847085,0
NG847086,0
NG847087,0
NG847088,0
NG847089,0
NG848080,0
NG848081,0
NG848082,0
NG848083,0
NG848084,0
NG848085,0
NG848086,0
NG848087,0
NG848088,0
NG848089,0+97
NG849080,0+97
NG849081,0
NG849082,0
NG849083,0
NG849084,0
NG849085,0
NG849086,0
NG849087,0+97
NG849088,0+97
NG849089,0+97
NG8409,0+97
NG840090,0
NG840091,0
NG840092,0
NG840093,0
NG840094,0
NG840095,0
NG840096,0
NG840097,0
NG840098,0
NG840099,0
NG841090,0
NG841091,0
NG841092,0
NG841093,0
NG841094,0
NG841095,0
NG841096,0
NG841097,0
NG841098,0
NG841099,0
NG842090,0
NG842091,0
NG842092,0
NG842093,0
NG842094,0
NG842095,0
NG842096,0
NG842097,0
NG842098,0
NG842099,0
NG843090,0
NG843091,0
NG843092,0
NG843093,0
NG843094,0
NG843095,0
NG843096,0
NG843097,0
NG843098,0
NG843099,0
NG844090,0
NG844091,0
NG844092,0
NG844093,0
NG844094,0
NG844095,0
NG844096,0
NG844097,0
NG844098,0
NG844099,0
NG845090,0
NG845091,0
NG845092,0
NG845093,0
NG845094,0
NG845095,0+97
NG845096,0+97
NG845097,0+97
NG845098,0+97
NG845099,0+97
NG846090,0
NG846091,0
NG846092,0+97
NG846093,0+97
NG846094,0+97
NG846095,0+97
NG846096,97
NG846097,97
NG846098,97
NG846099,97
NG847090,0+97
NG847091,0+97
NG847092,0+97
NG847093,0+97
NG847094,0+97
NG847095,97
NG847096,97
NG847097,97
NG847098,97
NG847099,97
NG848090,0+97
NG848091,97
NG848092,0+97
NG848093,0+97
NG848094,97
NG848095,97
NG848096,97
NG848097,97
NG848098,97
NG848099,97
NG849090,97
NG849091,97
NG849092,0+97
NG849093,0+97
NG849094,97
NG849095,97
NG849096,97
NG849097,97
NG849098,97
NG849099,97
NG8508,0+97
NG850080,0+97
NG850081,0+97
NG850082,0+97
NG850083,0
NG850084,0+97
NG850085,0+97
NG850086,0+97
NG850087,0+97
NG850088,97
NG850089,97
NG851080,97
NG851081,97
NG851082,0+97
NG851083,0+97
NG851084,0+97
NG851085,97
NG851086,97
NG851087,97
NG851088,97
NG851089,97
NG852080,97
NG852081,97
NG852082,97
NG852083,97
NG852084,97
NG852085,97
NG852086,97
NG852087,97
NG852088,97
NG852089,97
NG853080,97
NG853081,97
NG853082,97
NG853083,97
NG853084,97
NG853085,97
NG853086,97
NG853087,97
NG853088,97
NG853089,97
NG854080,97
NG854081,97
NG854082,97
NG854083,97
NG854084,97
NG854085,97
NG854086,97
NG854087,97
NG854088,97
NG854089,97
NG855080,97
NG855081,97
NG855082,97
NG855083,97
NG855084,97
NG855085,97
NG855086,97
NG855087,97
NG855088,97
NG855089,97
NG856080,97
NG856081,97
NG856082,97
NG856083,97
NG856084,97
NG856085,97
NG856086,97
NG856087,97
NG856088,97
NG856089,97
NG857080,97
NG857081,97
NG857082,97
NG857083,97
NG857084,97
NG857085,97
NG857086,97
NG857087,97
NG857088,97
NG857089,97
NG858080,97
NG858081,97
NG858082,97
NG858083,97
NG858084,97
NG858085,97
NG858086,97
NG858087,97
NG858088,97
NG858089,97
NG859080,97
NG859081,97
NG859082,97
NG859083,97
NG859084,97
NG859085,97
NG859086,97
NG859087,97
NG859088,97
NG859089,97
NG8509,0+97
NG850090,97
NG850091,97
NG850092,97
NG850093,0+97
NG850094,97
NG850095,97
NG850096,97
NG850097,97
NG850098,97
NG850099,97
NG851090,97
NG851091,97
NG851092,97
NG851093,97
NG851094,97
NG851095,97
NG851096,97
NG851097,97
NG851098,97
NG851099,97
NG852090,97
NG852091,97
NG852092,97
NG852093,97
NG852094,97
NG852095,97
NG852096,97
NG852097,97
NG852098,97
NG852099,97
NG853090,97
NG853091,97
NG853092,97
NG853093,97
NG853094,97
NG853095,97
NG853096,97
NG853097,97
NG853098,97
NG853099,97
NG854090,97
NG854091,97
NG854092,97
NG854093,97
NG854094,97
NG854095,97
NG854096,97
NG854097,97
NG854098,97
NG854099,97
NG855090,97
NG855091,97
NG855092,97
NG855093,97
NG855094,97
NG855095,97
NG855096,97
NG855097,97
NG855098,97
NG855099,97
NG856090,97
NG856091,97
NG856092,97
NG856093,97
NG856094,97
NG856095,97
NG856096,97
NG856097,97
NG856098,97
NG856099,97
NG857090,97
NG857091,97
NG857092,97
NG857093,97
NG857094,97
NG857095,97
NG857096,97
NG857097,97
NG857098,97
NG857099,97
NG858090,97
NG858091,97
NG858092,97
NG858093,97
NG858094,97
NG858095,97
NG858096,97
NG858097,97
NG858098,97
NG858099,97
NG859090,97
NG859091,97
NG859092,97
NG859093,97
NG859094,97
NG859095,97
NG859096,97
NG859097,97
NG859098,97
NG859099,97
NG80Q,97
NG80R,97
NG80S,0+97
NG8604,0+97
NG860040,97
NG860041,97
NG860042,97
NG860043,97
NG860044,97
NG860045,97
NG860046,97
NG860047,97
NG860048,97
NG860049,97
NG861040,97
NG861041,97
NG861042,97
NG861043,97
NG861044,97
NG861045,97
NG861046,97
NG861047,97
NG861048,97
NG861049,97
NG862040,97
NG862041,97
NG862042,97
NG862043,97
NG862044,97
NG862045,97
NG862046,97
NG862047,97
NG862048,97
NG862049,97
NG863040,97
NG863041,97
NG863042,97
NG863043,97
NG863044,97
NG863045,97
NG863046,97
NG863047,97
NG863048,97
NG863049,97
NG864040,97
NG864041,97
NG864042,97
NG864043,97
NG864044,97
NG864045,97
NG864046,97
NG864047,97
NG864048,97
NG864049,97
NG865040,97
NG865041,97
NG865042,97
NG865043,97
NG865044,97
NG865045,97
NG865046,97
NG865047,97
NG865048,97
NG865049,97
NG866040,97
NG866041,97
NG866042,97
NG866043,97
NG866044,97
NG866045,97
NG866046,0+97
NG866047,0+97
NG866048,0+97
NG866049,0+97
NG867040,97
NG867041,97
NG867042,97
NG867043,97
NG867044,0+97
NG867045,0+97
NG867046,0+97
NG867047,0+97
NG867048,0+97
NG867049,0+97
NG868040,97
NG868041,97
NG868042,97
NG868043,97
NG868044,0+97
NG868045,0+97
NG868046,0+97
NG868047,0+97
NG868048,0+97
NG868049,0+97
NG869040,97
NG869041,97
NG869042,97
NG869043,97
NG869044,97
NG869045,0+97
NG869046,97
NG869047,97
NG869048,0+97
NG869049,0+97
NG8605,0+97
NG860050,97
NG860051,0+97
NG860052,0+97
NG860053,0
NG860054,0
NG860055,0
NG860056,0
NG860057,0
NG860058,0
NG860059,0
NG861050,97
NG861051,97
NG861052,0+97
NG861053,0+97
NG861054,0
NG861055,0
NG861056,0
NG861057,0
NG861058,0
NG861059,0
NG862050,97
NG862051,97
NG862052,97
NG862053,0+97
NG862054,0+97
NG862055,0
NG862056,0
NG862057,0
NG862058,0
NG862059,0
NG863050,97
NG863051,97
NG863052,97
NG863053,97
NG863054,0+97
NG863055,0+97
NG863056,0
NG863057,0
NG863058,0
NG863059,0
NG864050,97
NG864051,0+97
NG864052,0+97
NG864053,0+97
NG864054,0+97
NG864055,0+97
NG864056,0
NG864057,0
NG864058,0
NG864059,0
NG865050,97
NG865051,0+97
NG865052,0
NG865053,0
NG865054,0
NG865055,0
NG865056,0
NG865057,0
NG865058,0
NG865059,0
NG866050,0+97
NG866051,0+97
NG866052,0+97
NG866053,0
NG866054,0
NG866055,0
NG866056,0
NG866057,0
NG866058,0
NG866059,0
NG867050,0+97
NG867051,97
NG867052,0+97
NG867053,0+97
NG867054,0+97
NG867055,0+97
NG867056,0+97
NG867057,0+97
NG867058,0
NG867059,0
NG868050,97
NG868051,97
NG868052,97
NG868053,0+97
NG868054,0+97
NG868055,97
NG868056,97
NG868057,0+97
NG868058,0+97
NG868059,0+97
NG869050,97
NG869051,97
NG869052,97
NG869053,97
NG869054,97
NG869055,97
NG869056,97
NG869057,97
NG869058,97
NG869059,97
NG8704,97
NG8705,97
NG80T,0+97
NG8606,0+97
NG860060,0
NG860061,0
NG860062,0
NG860063,0
NG860064,0
NG860065,0
NG860066,0
NG860067,0
NG860068,0
NG860069,0
NG861060,0
NG861061,0
NG861062,0
NG861063,0
NG861064,0
NG861065,0
NG861066,0
NG861067,0
NG861068,0
NG861069,0+97
NG862060,0
NG862061,0
NG862062,0
NG862063,0
NG862064,0
NG862065,0
NG862066,0
NG862067,0
NG862068,0+97
NG862069,0+97
NG863060,0
NG863061,0
NG863062,0
NG863063,0
NG863064,0
NG863065,0
NG863066,0
NG863067,0+97
NG863068,0+97
NG863069,97
NG864060,0
NG864061,0
NG864062,0
NG864063,0
NG864064,0
NG864065,0
NG864066,0
NG864067,0+97
NG864068,97
NG864069,97
NG865060,0
NG865061,0
NG865062,0
NG865063,0
NG865064,0
NG865065,0
NG865066,0
NG865067,0+97
NG865068,97
NG865069,97
NG866060,0
NG866061,0
NG866062,0
NG866063,0
NG866064,0
NG866065,0
NG866066,0
NG866067,0+97
NG866068,97
NG866069,97
NG867060,0
NG867061,0
NG867062,0
NG867063,0
NG867064,0
NG867065,0
NG867066,0+97
NG867067,0+97
NG867068,97
NG867069,97
NG868060,0
NG868061,0
NG868062,0
NG868063,0
NG868064,0
NG868065,0+97
NG868066,0+97
NG868067,0+97
NG868068,97
NG868069,97
NG869060,0+97
NG869061,0+97
NG869062,0+97
NG869063,0
NG869064,0
NG869065,0+97
NG869066,97
NG869067,97
NG869068,97
NG869069,97
NG8607,0+97
NG860070,0+97
NG860071,0+97
NG860072,97
NG860073,97
NG860074,97
NG860075,97
NG860076,97
NG860077,97
NG860078,97
NG860079,97
NG861070,0+97
NG861071,97
NG861072,97
NG861073,97
NG861074,97
NG861075,97
NG861076,97
NG861077,97
NG861078,97
NG861079,97
NG862070,97
NG862071,97
NG862072,97
NG862073,97
NG862074,97
NG862075,97
NG862076,97
NG862077,97
NG862078,97
NG862079,97
NG863070,97
NG863071,97
NG863072,97
NG863073,97
NG863074,97
NG863075,97
NG863076,97
NG863077,97
NG863078,97
NG863079,97
NG864070,97
NG864071,97
NG864072,97
NG864073,97
NG864074,97
NG864075,97
NG864076,97
NG864077,97
NG864078,97
NG864079,97
NG865070,97
NG865071,97
NG865072,97
NG865073,97
NG865074,97
NG865075,97
NG865076,97
NG865077,97
NG865078,97
NG865079,97
NG866070,97
NG866071,97
NG866072,97
NG866073,97
NG866074,97
NG866075,97
NG866076,97
NG866077,97
NG866078,97
NG866079,97
NG867070,97
NG867071,97
NG867072,97
NG867073,97
NG867074,97
NG867075,97
NG867076,97
NG867077,97
NG867078,97
NG867079,97
NG868070,97
NG868071,97
NG868072,97
NG868073,97
NG868074,97
NG868075,97
NG868076,97
NG868077,97
NG868078,97
NG868079,97
NG869070,97
NG869071,97
NG869072,97
NG869073,97
NG869074,97
NG869075,97
NG869076,97
NG869077,97
NG869078,97
NG869079,97
NG8706,0+97
NG870060,97
NG870061,97
NG870062,0+97
NG870063,0+97
NG870064,0
NG870065,0+97
NG870066,0+97
NG870067,97
NG870068,97
NG870069,97
NG871060,97
NG871061,97
NG871062,97
NG871063,0+97
NG871064,0
NG871065,0
NG871066,0+97
NG871067,97
NG871068,97
NG871069,97
NG872060,97
NG872061,97
NG872062,0+97
NG872063,0+97
NG872064,0
NG872065,0
NG872066,0+97
NG872067,97
NG872068,97
NG872069,97
NG873060,97
NG873061,97
NG873062,97
NG873063,0+97
NG873064,0
NG873065,0
NG873066,0+97
NG873067,0+97
NG873068,97
NG873069,97
NG874060,97
NG874061,97
NG874062,0+97
NG874063,0+97
NG874064,0
NG874065,0
NG874066,0
NG874067,0+97
NG874068,97
NG874069,97
NG875060,97
NG875061,0+97
NG875062,0+97
NG875063,0
NG875064,0
NG875065,0
NG875066,0
NG875067,0+97
NG875068,0+97
NG875069,97
NG876060,97
NG876061,0+97
NG876062,0
NG876063,0
NG876064,0
NG876065,0
NG876066,0
NG876067,0
NG876068,0+97
NG876069,97
NG877060,97
NG877061,0+97
NG877062,0
NG877063,0
NG877064,0
NG877065,0
NG877066,0
NG877067,0
NG877068,0+97
NG877069,0+97
NG878060,97
NG878061,0+97
NG878062,0
NG878063,0
NG878064,0
NG878065,0
NG878066,0
NG878067,0
NG878068,0+97
NG878069,0+97
NG879060,97
NG879061,0+97
NG879062,0
NG879063,0
NG879064,0
NG879065,0
NG879066,0
NG879067,0
NG879068,0
NG879069,0+97
NG8707,97
NG80U,97
NG80V,97
NG80W,97
NG80X,97
NG80Y,0+97
NG8806,0+97
NG880060,97
NG880061,0+97
NG880062,0
NG880063,0
NG880064,0
NG880065,0
NG880066,0
NG880067,0
NG880068,0
NG880069,0+97
NG881060,97
NG881061,0+97
NG881062,0
NG881063,0
NG881064,0
NG881065,0
NG881066,0
NG881067,0
NG881068,0
NG881069,0+97
NG882060,97
NG882061,0+97
NG882062,0
NG882063,0
NG882064,0
NG882065,0
NG882066,0
NG882067,0
NG882068,0
NG882069,0+97
NG883060,97
NG883061,0+97
NG883062,0
NG883063,0
NG883064,0
NG883065,0
NG883066,0
NG883067,0
NG883068,0
NG883069,0+97
NG884060,97
NG884061,0+97
NG884062,0+97
NG884063,0
NG884064,0
NG884065,0
NG884066,0
NG884067,0
NG884068,0
NG884069,0+97
NG885060,97
NG885061,97
NG885062,0+97
NG885063,0
NG885064,0
NG885065,0
NG885066,0
NG885067,0
NG885068,0+97
NG885069,0+97
NG886060,97
NG886061,97
NG886062,0+97
NG886063,0
NG886064,0
NG886065,0+97
NG886066,0+97
NG886067,0+97
NG886068,0+97
NG886069,0+97
NG887060,97
NG887061,97
NG887062,0+97
NG887063,0+97
NG887064,0+97
NG887065,0+97
NG887066,97
NG887067,97
NG887068,97
NG887069,97
NG888060,97
NG888061,97
NG888062,97
NG888063,0+97
NG888064,0+97
NG888065,97
NG888066,97
NG888067,97
NG888068,97
NG888069,97
NG889060,97
NG889061,97
NG889062,97
NG889063,0+97
NG889064,0+97
NG889065,0+97
NG889066,0+97
NG889067,97
NG889068,97
NG889069,97
NG8807,0+97
NG880070,97
NG880071,97
NG880072,97
NG880073,97
NG880074,97
NG880075,97
NG880076,97
NG880077,97
NG880078,97
NG880079,97
NG881070,0+97
NG881071,97
NG881072,97
NG881073,97
NG881074,97
NG881075,97
NG881076,97
NG881077,97
NG881078,97
NG881079,97
NG882070,0+97
NG882071,97
NG882072,97
NG882073,97
NG882074,97
NG882075,97
NG882076,97
NG882077,97
NG882078,97
NG882079,97
NG883070,97
NG883071,97
NG883072,97
NG883073,97
NG883074,97
NG883075,97
NG883076,97
NG883077,97
NG883078,97
NG883079,97
NG884070,0+97
NG884071,97
NG884072,97
NG884073,97
NG884074,97
NG884075,97
NG884076,97
NG884077,97
NG884078,97
NG884079,97
NG885070,0+97
NG885071,97
NG885072,97
NG885073,97
NG885074,97
NG885075,97
NG885076,97
NG885077,97
NG885078,97
NG885079,97
NG886070,0+97
NG886071,97
NG886072,97
NG886073,97
NG886074,97
NG886075,97
NG886076,97
NG886077,97
NG886078,97
NG886079,97
NG887070,97
NG887071,97
NG887072,97
NG887073,97
NG887074,97
NG887075,97
NG887076,97
NG887077,97
NG887078,97
NG887079,97
NG888070,97
NG888071,97
NG888072,97
NG888073,97
NG888074,97
NG888075,97
NG888076,97
NG888077,97
NG888078,97
NG888079,97
NG889070,97
NG889071,97
NG889072,97
NG889073,97
NG889074,97
NG889075,97
NG889076,97
NG889077,97
NG889078,97
NG889079,97
NG8906,0+97
NG890060,97
NG890061,97
NG890062,97
NG890063,0+97
NG890064,0+97
NG890065,0
NG890066,0+97
NG890067,0+97
NG890068,97
NG890069,97
NG891060,97
NG891061,97
NG891062,97
NG891063,97
NG891064,97
NG891065,0+97
NG891066,0
NG891067,0+97
NG891068,0+97
NG891069,97
NG892060,97
NG892061,97
NG892062,97
NG892063,97
NG892064,97
NG892065,0+97
NG892066,0
NG892067,0
NG892068,0+97
NG892069,0+97
NG893060,97
NG893061,97
NG893062,97
NG893063,97
NG893064,0+97
NG893065,0+97
NG893066,0
NG893067,0
NG893068,0
NG893069,0+97
NG894060,97
NG894061,97
NG894062,97
NG894063,97
NG894064,0+97
NG894065,0
NG894066,0
NG894067,0
NG894068,0
NG894069,0+97
NG895060,97
NG895061,97
NG895062,97
NG895063,97
NG895064,0+97
NG895065,0
NG895066,0
NG895067,0
NG895068,0
NG895069,0+97
NG896060,97
NG896061,97
NG896062,97
NG896063,97
NG896064,0+97
NG896065,0+97
NG896066,0
NG896067,0
NG896068,0
NG896069,0+97
NG897060,97
NG897061,97
NG897062,97
NG897063,97
NG897064,97
NG897065,0+97
NG897066,0
NG897067,0
NG897068,0
NG897069,0+97
NG898060,97
NG898061,97
NG898062,97
NG898063,97
NG898064,97
NG898065,0+97
NG898066,0
NG898067,0
NG898068,0
NG898069,0+97
NG899060,97
NG899061,97
NG899062,97
NG899063,97
NG899064,97
NG899065,0+97
NG899066,0
NG899067,0
NG899068,0
NG899069,0+97
NG8907,0+97
NG890070,97
NG890071,97
NG890072,97
NG890073,97
NG890074,97
NG890075,97
NG890076,97
NG890077,97
NG890078,97
NG890079,97
NG891070,97
NG891071,97
NG891072,97
NG891073,97
NG891074,97
NG891075,97
NG891076,97
NG891077,97
NG891078,97
NG891079,97
NG892070,97
NG892071,97
NG892072,97
NG892073,97
NG892074,97
NG892075,97
NG892076,97
NG892077,97
NG892078,97
NG892079,97
NG893070,97
NG893071,97
NG893072,97
NG893073,97
NG893074,97
NG893075,97
NG893076,97
NG893077,97
NG893078,97
NG893079,97
NG894070,97
NG894071,97
NG894072,97
NG894073,97
NG894074,97
NG894075,97
NG894076,97
NG894077,97
NG894078,97
NG894079,97
NG895070,97
NG895071,97
NG895072,97
NG895073,97
NG895074,97
NG895075,97
NG895076,97
NG895077,97
NG895078,97
NG895079,97
NG896070,97
NG896071,97
NG896072,97
NG896073,97
NG896074,97
NG896075,97
NG896076,97
NG896077,97
NG896078,97
NG896079,97
NG897070,97
NG897071,97
NG897072,97
NG897073,97
NG897074,97
NG897075,97
NG897076,97
NG897077,97
NG897078,97
NG897079,97
NG898070,97
NG898071,97
NG898072,97
NG898073,97
NG898074,97
NG898075,97
NG898076,97
NG898077,97
NG898078,97
NG898079,97
NG899070,0+97
NG899071,97
NG899072,97
NG899073,97
NG899074,97
NG899075,97
NG899076,97
NG899077,97
NG899078,97
NG899079,97
NG80Z,97
NG81,0+97
NG81SW,0+97
NG81NW,0+97
NG81SE,97
NG81NE,97
NG81A,0+97
NG8010,0
NG8011,0+97
NG800110,0
NG800111,0
NG800112,0
NG800113,0
NG800114,0
NG800115,0
NG800116,0
NG800117,0+97
NG800118,0+97
NG800119,97
NG801110,0
NG801111,0
NG801112,0
NG801113,0
NG801114,0
NG801115,0
NG801116,0
NG801117,0+97
NG801118,0+97
NG801119,97
NG802110,0
NG802111,0
NG802112,0
NG802113,0
NG802114,0
NG802115,0
NG802116,0
NG802117,0
NG802118,0+97
NG802119,97
NG803110,0
NG803111,0
NG803112,0
NG803113,0
NG803114,0
NG803115,0
NG803116,0
NG803117,0
NG803118,0+97
NG803119,97
NG804110,0
NG804111,0
NG804112,0
NG804113,0
NG804114,0
NG804115,0
NG804116,0
NG804117,0
NG804118,0+97
NG804119,97
NG805110,0
NG805111,0
NG805112,0
NG805113,0
NG805114,0
NG805115,0
NG805116,0
NG805117,0
NG805118,0+97
NG805119,97
NG806110,0
NG806111,0
NG806112,0
NG806113,0
NG806114,0
NG806115,0
NG806116,0
NG806117,0
NG806118,0+97
NG806119,97
NG807110,0
NG807111,0
NG807112,0
NG807113,0
NG807114,0
NG807115,0
NG807116,0
NG807117,0
NG807118,0+97
NG807119,97
NG808110,0
NG808111,0
NG808112,0
NG808113,0
NG808114,0
NG808115,0
NG808116,0
NG808117,0+97
NG808118,0+97
NG808119,97
NG809110,0
NG809111,0
NG809112,0
NG809113,0
NG809114,0
NG809115,0
NG809116,0
NG809117,0
NG809118,0+97
NG809119,97
NG8110,0
NG8111,0+97
NG810110,0
NG810111,0
NG810112,0
NG810113,0
NG810114,0
NG810115,0
NG810116,0
NG810117,0
NG810118,0+97
NG810119,97
NG811110,0
NG811111,0
NG811112,0
NG811113,0
NG811114,0
NG811115,0
NG811116,0
NG811117,0
NG811118,0+97
NG811119,0+97
NG812110,0
NG812111,0
NG812112,0
NG812113,0
NG812114,0
NG812115,0
NG812116,0
NG812117,0
NG812118,0
NG812119,0+97
NG813110,0
NG813111,0
NG813112,0
NG813113,0
NG813114,0
NG813115,0
NG813116,0
NG813117,0
NG813118,0+97
NG813119,0+97
NG814110,0
NG814111,0
NG814112,0
NG814113,0
NG814114,0
NG814115,0
NG814116,0
NG814117,0
NG814118,0+97
NG814119,97
NG815110,0
NG815111,0
NG815112,0
NG815113,0
NG815114,0
NG815115,0
NG815116,0
NG815117,0
NG815118,0+97
NG815119,97
NG816110,0
NG816111,0
NG816112,0
NG816113,0
NG816114,0
NG816115,0
NG816116,0
NG816117,0+97
NG816118,0+97
NG816119,97
NG817110,0
NG817111,0
NG817112,0
NG817113,0
NG817114,0
NG817115,0
NG817116,0
NG817117,0+97
NG817118,97
NG817119,97
NG818110,0
NG818111,0
NG818112,0
NG818113,0
NG818114,0
NG818115,0
NG818116,0+97
NG818117,0+97
NG818118,97
NG818119,97
NG819110,0
NG819111,0
NG819112,0
NG819113,0
NG819114,0
NG819115,0+97
NG819116,0+97
NG819117,97
NG819118,97
NG819119,97
NG81B,97
NG81C,97
NG81D,0+97
NG8016,97
NG8017,0+97
NG800170,97
NG800171,97
NG800172,97
NG800173,97
NG800174,97
NG800175,97
NG800176,97
NG800177,0+97
NG800178,0+97
NG800179,0+97
NG801170,97
NG801171,97
NG801172,97
NG801173,97
NG801174,97
NG801175,97
NG801176,97
NG801177,97
NG801178,0+97
NG801179,0+97
NG802170,97
NG802171,97
NG802172,97
NG802173,97
NG802174,97
NG802175,97
NG802176,97
NG802177,97
NG802178,97
NG802179,0+97
NG803170,97
NG803171,97
NG803172,97
NG803173,97
NG803174,97
NG803175,97
NG803176,97
NG803177,97
NG803178,97
NG803179,97
NG804170,97
NG804171,97
NG804172,97
NG804173,97
NG804174,97
NG804175,97
NG804176,97
NG804177,97
NG804178,97
NG804179,97
NG805170,97
NG805171,97
NG805172,97
NG805173,97
NG805174,97
NG805175,97
NG805176,97
NG805177,97
NG805178,97
NG805179,97
NG806170,97
NG806171,97
NG806172,97
NG806173,97
NG806174,97
NG806175,97
NG806176,97
NG806177,97
NG806178,97
NG806179,97
NG807170,97
NG807171,97
NG807172,97
NG807173,97
NG807174,97
NG807175,97
NG807176,97
NG807177,97
NG807178,97
NG807179,97
NG808170,97
NG808171,97
NG808172,97
NG808173,97
NG808174,97
NG808175,97
NG808176,97
NG808177,97
NG808178,97
NG808179,97
NG809170,97
NG809171,97
NG809172,97
NG809173,97
NG809174,97
NG809175,97
NG809176,97
NG809177,97
NG809178,97
NG809179,97
NG8116,97
NG8117,97
NG81E,0+97
NG8018,0+97
NG800180,0
NG800181,0
NG800182,0
NG800183,0
NG800184,0
NG800185,0
NG800186,0
NG800187,0
NG800188,0
NG800189,0
NG801180,0+97
NG801181,0+97
NG801182,0+97
NG801183,0+97
NG801184,0
NG801185,0
NG801186,0
NG801187,0
NG801188,0
NG801189,0
NG802180,0+97
NG802181,97
NG802182,0+97
NG802183,0+97
NG802184,0+97
NG802185,0
NG802186,0
NG802187,0
NG802188,0
NG802189,0
NG803180,97
NG803181,0+97
NG803182,0+97
NG803183,0+97
NG803184,0+97
NG803185,0
NG803186,0
NG803187,0
NG803188,0
NG803189,0
NG804180,0+97
NG804181,0+97
NG804182,97
NG804183,97
NG804184,0+97
NG804185,0+97
NG804186,0+97
NG804187,0+97
NG804188,0
NG804189,0
NG805180,0+97
NG805181,0+97
NG805182,97
NG805183,97
NG805184,97
NG805185,97
NG805186,97
NG805187,0+97
NG805188,0+97
NG805189,0
NG806180,97
NG806181,97
NG806182,97
NG806183,97
NG806184,97
NG806185,97
NG806186,97
NG806187,97
NG806188,0+97
NG806189,0+97
NG807180,97
NG807181,97
NG807182,97
NG807183,97
NG807184,97
NG807185,97
NG807186,97
NG807187,97
NG807188,97
NG807189,0+97
NG808180,97
NG808181,97
NG808182,97
NG808183,97
NG808184,97
NG808185,97
NG808186,97
NG808187,97
NG808188,97
NG808189,0+97
NG809180,97
NG809181,97
NG809182,97
NG809183,97
NG809184,97
NG809185,97
NG809186,97
NG809187,97
NG809188,97
NG809189,97
NG8019,0+97
NG800190,0
NG800191,0
NG800192,0
NG800193,0
NG800194,0
NG800195,0
NG800196,0
NG800197,0
NG800198,0
NG800199,0
NG801190,0
NG801191,0
NG801192,0
NG801193,0
NG801194,0
NG801195,0
NG801196,0
NG801197,0
NG801198,0
NG801199,0
NG802190,0
NG802191,0
NG802192,0
NG802193,0
NG802194,0
NG802195,0
NG802196,0
NG802197,0
NG802198,0
NG802199,0
NG803190,0
NG803191,0
NG803192,0
NG803193,0
NG803194,0
NG803195,0
NG803196,0
NG803197,0
NG803198,0
NG803199,0
NG804190,0
NG804191,0
NG804192,0
NG804193,0
NG804194,0
NG804195,0
NG804196,0
NG804197,0
NG804198,0
NG804199,0
NG805190,0
NG805191,0
NG805192,0
NG805193,0
NG805194,0
NG805195,0
NG805196,0
