SP,7+20+22+23+24+30+32+33+37+38+39+55
SP608163,24
SP608164,24
SP608165,23+24
SP608166,23
SP608167,23
SP608168,23
SP608169,23
SP609160,24
SP609161,24
SP609162,24
SP609163,24
SP609164,23+24
SP609165,23+24
SP609166,23
SP609167,23
SP609168,23
SP609169,23
SP6017,23
SP6116,23+24
SP610160,24
SP610161,24
SP610162,24
SP610163,23+24
SP610164,23+24
SP610165,23
SP610166,23
SP610167,23
SP610168,23
SP610169,23
SP611160,24
SP611161,24
SP611162,23+24
SP611163,23+24
SP611164,23
SP611165,23
SP611166,23
SP611167,23
SP611168,23
SP611169,23
SP612160,24
SP612161,24
SP612162,23+24
SP612163,23
SP612164,23
SP612165,23
SP612166,23
SP612167,23
SP612168,23
SP612169,23
SP613160,24
SP613161,24
SP613162,23+24
SP613163,23
SP613164,23
SP613165,23
SP613166,23
SP613167,23
SP613168,23
SP613169,23
SP614160,24
SP614161,24
SP614162,23+24
SP614163,23
SP614164,23
SP614165,23
SP614166,23
SP614167,23
SP614168,23
SP614169,23
SP615160,24
SP615161,24
SP615162,23+24
SP615163,23
SP615164,23
SP615165,23
SP615166,23
SP615167,23
SP615168,23
SP615169,23
SP616160,24
SP616161,23+24
SP616162,23+24
SP616163,23
SP616164,23
SP616165,23
SP616166,23
SP616167,23
SP616168,23
SP616169,23
SP617160,24
SP617161,23+24
SP617162,23
SP617163,23
SP617164,23
SP617165,23
SP617166,23
SP617167,23
SP617168,23
SP617169,23
SP618160,24
SP618161,23+24
SP618162,23
SP618163,23
SP618164,23
SP618165,23
SP618166,23
SP618167,23
SP618168,23
SP618169,23
SP619160,23+24
SP619161,23+24
SP619162,23
SP619163,23
SP619164,23
SP619165,23
SP619166,23
SP619167,23
SP619168,23
SP619169,23
SP6117,23
SP61E,23
SP61F,24
SP61G,24
SP61H,23+24
SP6214,24
SP6215,23+24
SP620150,24
SP620151,24
SP620152,24
SP620153,24
SP620154,24
SP620155,24
SP620156,24
SP620157,24
SP620158,24
SP620159,23+24
SP621150,24
SP621151,24
SP621152,24
SP621153,24
SP621154,24
SP621155,24
SP621156,24
SP621157,24
SP621158,23+24
SP621159,23+24
SP622150,24
SP622151,24
SP622152,24
SP622153,24
SP622154,24
SP622155,24
SP622156,24
SP622157,24
SP622158,23+24
SP622159,23
SP623150,24
SP623151,24
SP623152,24
SP623153,24
SP623154,24
SP623155,24
SP623156,24
SP623157,23+24
SP623158,23+24
SP623159,23
SP624150,24
SP624151,24
SP624152,24
SP624153,24
SP624154,24
SP624155,24
SP624156,23+24
SP624157,23+24
SP624158,23
SP624159,23
SP625150,24
SP625151,24
SP625152,24
SP625153,24
SP625154,24
SP625155,23+24
SP625156,23+24
SP625157,23
SP625158,23
SP625159,23
SP626150,24
SP626151,24
SP626152,24
SP626153,24
SP626154,23+24
SP626155,23+24
SP626156,23
SP626157,23
SP626158,23
SP626159,23
SP627150,24
SP627151,24
SP627152,24
SP627153,24
SP627154,23+24
SP627155,23
SP627156,23
SP627157,23
SP627158,23
SP627159,23
SP628150,24
SP628151,24
SP628152,24
SP628153,24
SP628154,23+24
SP628155,23
SP628156,23
SP628157,23
SP628158,23
SP628159,23
SP629150,24
SP629151,24
SP629152,23+24
SP629153,23+24
SP629154,23+24
SP629155,23
SP629156,23
SP629157,23
SP629158,23
SP629159,23
SP6314,23+24
SP630140,24
SP630141,24
SP630142,24
SP630143,24
SP630144,24
SP630145,24
SP630146,24
SP630147,24
SP630148,24
SP630149,24
SP631140,24
SP631141,24
SP631142,24
SP631143,24
SP631144,24
SP631145,24
SP631146,24
SP631147,24
SP631148,24
SP631149,24
SP632140,24
SP632141,24
SP632142,24
SP632143,24
SP632144,24
SP632145,24
SP632146,24
SP632147,24
SP632148,24
SP632149,24
SP633140,24
SP633141,24
SP633142,24
SP633143,24
SP633144,24
SP633145,24
SP633146,24
SP633147,24
SP633148,24
SP633149,23+24
SP634140,24
SP634141,24
SP634142,24
SP634143,24
SP634144,24
SP634145,24
SP634146,24
SP634147,24
SP634148,24
SP634149,23+24
SP635140,24
SP635141,24
SP635142,24
SP635143,24
SP635144,24
SP635145,24
SP635146,24
SP635147,24
SP635148,24
SP635149,23+24
SP636140,24
SP636141,24
SP636142,24
SP636143,24
SP636144,24
SP636145,24
SP636146,24
SP636147,24
SP636148,24
SP636149,23+24
SP637140,24
SP637141,24
SP637142,24
SP637143,24
SP637144,24
SP637145,24
SP637146,24
SP637147,24
SP637148,24
SP637149,23+24
SP638140,24
SP638141,24
SP638142,24
SP638143,24
SP638144,24
SP638145,24
SP638146,24
SP638147,24
SP638148,24
SP638149,23+24
SP639140,24
SP639141,24
SP639142,24
SP639143,24
SP639144,24
SP639145,24
SP639146,24
SP639147,24
SP639148,24
SP639149,24
SP6315,23+24
SP630150,24
SP630151,23+24
SP630152,23+24
SP630153,23
SP630154,23
SP630155,23
SP630156,23
SP630157,23
SP630158,23
SP630159,23
SP631150,23+24
SP631151,23+24
SP631152,23
SP631153,23
SP631154,23
SP631155,23
SP631156,23
SP631157,23
SP631158,23
SP631159,23
SP632150,23+24
SP632151,23
SP632152,23
SP632153,23
SP632154,23
SP632155,23
SP632156,23
SP632157,23
SP632158,23
SP632159,23
SP633150,23+24
SP633151,23
SP633152,23
SP633153,23
SP633154,23
SP633155,23
SP633156,23
SP633157,23
SP633158,23
SP633159,23
SP634150,23
SP634151,23
SP634152,23
SP634153,23
SP634154,23
SP634155,23
SP634156,23
SP634157,23
SP634158,23
SP634159,23
SP635150,23
SP635151,23
SP635152,23
SP635153,23
SP635154,23
SP635155,23
SP635156,23
SP635157,23
SP635158,23
SP635159,23
SP636150,23
SP636151,23
SP636152,23
SP636153,23
SP636154,23
SP636155,23
SP636156,23
SP636157,23
SP636158,23
SP636159,23
SP637150,23
SP637151,23
SP637152,23
SP637153,23
SP637154,23
SP637155,23
SP637156,23
SP637157,23
SP637158,23
SP637159,23
SP638150,23+24
SP638151,23
SP638152,23
SP638153,23
SP638154,23
SP638155,23
SP638156,23
SP638157,23
SP638158,23
SP638159,23
SP639150,23+24
SP639151,23
SP639152,23
SP639153,23
SP639154,23
SP639155,23
SP639156,23
SP639157,23
SP639158,23
SP639159,23
SP61I,23+24
SP6216,23+24
SP620160,23+24
SP620161,23
SP620162,23
SP620163,23
SP620164,23
SP620165,23
SP620166,23
SP620167,23
SP620168,23
SP620169,23
SP621160,23
SP621161,23
SP621162,23
SP621163,23
SP621164,23
SP621165,23
SP621166,23
SP621167,23
SP621168,23
SP621169,23
SP622160,23
SP622161,23
SP622162,23
SP622163,23
SP622164,23
SP622165,23
SP622166,23
SP622167,23
SP622168,23
SP622169,23
SP623160,23
SP623161,23
SP623162,23
SP623163,23
SP623164,23
SP623165,23
SP623166,23
SP623167,23
SP623168,23
SP623169,23
SP624160,23
SP624161,23
SP624162,23
SP624163,23
SP624164,23
SP624165,23
SP624166,23
SP624167,23
SP624168,23
SP624169,23
SP625160,23
SP625161,23
SP625162,23
SP625163,23
SP625164,23
SP625165,23
SP625166,23
SP625167,23
SP625168,23
SP625169,23
SP626160,23
SP626161,23
SP626162,23
SP626163,23
SP626164,23
SP626165,23
SP626166,23
SP626167,23
SP626168,23
SP626169,23
SP627160,23
SP627161,23
SP627162,23
SP627163,23
SP627164,23
SP627165,23
SP627166,23
SP627167,23
SP627168,23
SP627169,23
SP628160,23
SP628161,23
SP628162,23
SP628163,23
SP628164,23
SP628165,23
SP628166,23
SP628167,23
SP628168,23
SP628169,23
SP629160,23
SP629161,23
SP629162,23
SP629163,23
SP629164,23
SP629165,23
SP629166,23
SP629167,23
SP629168,23
SP629169,23
SP6217,23
SP6316,23
SP6317,23
SP61J,23+24
SP6218,23
SP6219,23
SP6318,23
SP6319,23+24
SP630190,23
SP630191,23
SP630192,23
SP630193,23
SP630194,23
SP630195,23
SP630196,23
SP630197,23
SP630198,23
SP630199,23
SP631190,23
SP631191,23
SP631192,23
SP631193,23
SP631194,23
SP631195,23
SP631196,23
SP631197,23
SP631198,23
SP631199,23
SP632190,23
SP632191,23
SP632192,23
SP632193,23
SP632194,23
SP632195,23
SP632196,23
SP632197,23
SP632198,23
SP632199,23
SP633190,23
SP633191,23
SP633192,23
SP633193,23
SP633194,23
SP633195,23
SP633196,23
SP633197,23
SP633198,23
SP633199,23
SP634190,23
SP634191,23
SP634192,23
SP634193,23
SP634194,23
SP634195,23
SP634196,23
SP634197,23
SP634198,23
SP634199,23
SP635190,23
SP635191,23
SP635192,23
SP635193,23
SP635194,23
SP635195,23
SP635196,23
SP635197,23
SP635198,23
SP635199,23
SP636190,23
SP636191,23
SP636192,23
SP636193,23
SP636194,23
SP636195,23
SP636196,23
SP636197,23
SP636198,23
SP636199,23
SP637190,23
SP637191,23
SP637192,23
SP637193,23
SP637194,23
SP637195,23
SP637196,23
SP637197,23
SP637198,23
SP637199,23
SP638190,23
SP638191,23
SP638192,23
SP638193,23
SP638194,23
SP638195,23
SP638196,23
SP638197,23
SP638198,23
SP638199,23
SP639190,23
SP639191,23
SP639192,23
SP639193,23
SP639194,23
SP639195,23
SP639196,23
SP639197,23
SP639198,23+24
SP639199,23+24
SP61K,24
SP61L,24
SP61M,23+24
SP6414,24
SP6415,23+24
SP640150,23+24
SP640151,23+24
SP640152,23+24
SP640153,23+24
SP640154,23+24
SP640155,23
SP640156,23
SP640157,23
SP640158,23
SP640159,23
SP641150,24
SP641151,24
SP641152,24
SP641153,24
SP641154,23+24
SP641155,23
SP641156,23
SP641157,23
SP641158,23
SP641159,23
SP642150,24
SP642151,24
SP642152,24
SP642153,24
SP642154,23+24
SP642155,23+24
SP642156,23
SP642157,23
SP642158,23
SP642159,23
SP643150,24
SP643151,24
SP643152,24
SP643153,24
SP643154,23+24
SP643155,23+24
SP643156,23
SP643157,23
SP643158,23
SP643159,23
SP644150,24
SP644151,24
SP644152,24
SP644153,23+24
SP644154,23+24
SP644155,23
SP644156,23
SP644157,23
SP644158,23
SP644159,23
SP645150,24
SP645151,24
SP645152,24
SP645153,23+24
SP645154,23
SP645155,23
SP645156,23
SP645157,23
SP645158,23
SP645159,23
SP646150,24
SP646151,24
SP646152,23+24
SP646153,23+24
SP646154,23
SP646155,23
SP646156,23
SP646157,23
SP646158,23
SP646159,23
SP647150,24
SP647151,24
SP647152,23+24
SP647153,23+24
SP647154,23+24
SP647155,23
SP647156,23
SP647157,23
SP647158,23
SP647159,23
SP648150,24
SP648151,24
SP648152,24
SP648153,24
SP648154,23+24
SP648155,23+24
SP648156,23
SP648157,23
SP648158,23
SP648159,23
SP649150,24
SP649151,24
SP649152,24
SP649153,24
SP649154,24
SP649155,23+24
SP649156,23+24
SP649157,23
SP649158,23
SP649159,23
SP6514,24
SP6515,23+24
SP650150,24
SP650151,24
SP650152,24
SP650153,24
SP650154,24
SP650155,24
SP650156,23+24
SP650157,23+24
SP650158,23
SP650159,23
SP651150,24
SP651151,24
SP651152,24
SP651153,24
SP651154,24
SP651155,24
SP651156,24
SP651157,23+24
SP651158,23
SP651159,23
SP652150,24
SP652151,24
SP652152,24
SP652153,24
SP652154,24
SP652155,24
SP652156,24
SP652157,23+24
SP652158,23+24
SP652159,23
SP653150,24
SP653151,24
SP653152,24
SP653153,24
SP653154,24
SP653155,24
SP653156,24
SP653157,24
SP653158,23+24
SP653159,23+24
SP654150,24
SP654151,24
SP654152,24
SP654153,24
SP654154,24
SP654155,24
SP654156,24
SP654157,24
SP654158,24
SP654159,23+24
SP655150,24
SP655151,24
SP655152,24
SP655153,24
SP655154,24
SP655155,24
SP655156,24
SP655157,24
SP655158,24
SP655159,23+24
SP656150,24
SP656151,24
SP656152,24
SP656153,24
SP656154,24
SP656155,24
SP656156,24
SP656157,24
SP656158,24
SP656159,24
SP657150,24
SP657151,24
SP657152,24
SP657153,24
SP657154,24
SP657155,24
SP657156,24
SP657157,24
SP657158,24
SP657159,24
SP658150,24
SP658151,24
SP658152,24
SP658153,24
SP658154,24
SP658155,24
SP658156,24
SP658157,24
SP658158,24
SP658159,24
SP659150,24
SP659151,24
SP659152,24
SP659153,24
SP659154,24
SP659155,24
SP659156,24
SP659157,24
SP659158,24
SP659159,24
SP61N,23+24
SP6416,23+24
SP640160,23
SP640161,23
SP640162,23
SP640163,23
SP640164,23
SP640165,23
SP640166,23
SP640167,23
SP640168,23
SP640169,23
SP641160,23
SP641161,23
SP641162,23
SP641163,23
SP641164,23
SP641165,23
SP641166,23
SP641167,23
SP641168,23
SP641169,23
SP642160,23
SP642161,23
SP642162,23
SP642163,23
SP642164,23
SP642165,23
SP642166,23
SP642167,23
SP642168,23
SP642169,23
SP643160,23
SP643161,23
SP643162,23
SP643163,23
SP643164,23
SP643165,23
SP643166,23
SP643167,23
SP643168,23
SP643169,23
SP644160,23
SP644161,23
SP644162,23
SP644163,23
SP644164,23
SP644165,23
SP644166,23
SP644167,23
SP644168,23
SP644169,23
SP645160,23
SP645161,23
SP645162,23
SP645163,23
SP645164,23
SP645165,23
SP645166,23
SP645167,23
SP645168,23
SP645169,23
SP646160,23
SP646161,23
SP646162,23
SP646163,23
SP646164,23
SP646165,23
SP646166,23
SP646167,23
SP646168,23+24
SP646169,23+24
SP647160,23
SP647161,23
SP647162,23
SP647163,23
SP647164,23
SP647165,23+24
SP647166,23+24
SP647167,23+24
SP647168,23+24
SP647169,24
SP648160,23
SP648161,23
SP648162,23
SP648163,23
SP648164,23+24
SP648165,23+24
SP648166,24
SP648167,24
SP648168,24
SP648169,24
SP649160,23
SP649161,23
SP649162,23
SP649163,23
SP649164,23+24
SP649165,24
SP649166,24
SP649167,24
SP649168,24
SP649169,24
SP6417,23+24
SP640170,23
SP640171,23
SP640172,23
SP640173,23
SP640174,23
SP640175,23
SP640176,23
SP640177,23
SP640178,23
SP640179,23
SP641170,23
SP641171,23
SP641172,23
SP641173,23
SP641174,23
SP641175,23
SP641176,23
SP641177,23
SP641178,23
SP641179,23
SP642170,23
SP642171,23
SP642172,23
SP642173,23
SP642174,23
SP642175,23
SP642176,23
SP642177,23
SP642178,23
SP642179,23
SP643170,23
SP643171,23
SP643172,23
SP643173,23
SP643174,23
SP643175,23
SP643176,23
SP643177,23
SP643178,23
SP643179,23
SP644170,23
SP644171,23
SP644172,23
SP644173,23
SP644174,23+24
SP644175,23+24
SP644176,23+24
SP644177,23
SP644178,23
SP644179,23
SP645170,23
SP645171,23
SP645172,23+24
SP645173,23+24
SP645174,23+24
SP645175,24
SP645176,23+24
SP645177,23
SP645178,23+24
SP645179,23+24
SP646170,23+24
SP646171,23+24
SP646172,23+24
SP646173,24
SP646174,24
SP646175,24
SP646176,23+24
SP646177,23+24
SP646178,23+24
SP646179,23+24
SP647170,23+24
SP647171,23+24
SP647172,24
SP647173,24
SP647174,24
SP647175,24
SP647176,24
SP647177,24
SP647178,24
SP647179,24
SP648170,24
SP648171,24
SP648172,24
SP648173,24
SP648174,24
SP648175,24
SP648176,24
SP648177,24
SP648178,24
SP648179,24
SP649170,24
SP649171,24
SP649172,24
SP649173,24
SP649174,24
SP649175,24
SP649176,24
SP649177,24
SP649178,24
SP649179,24
SP6516,23+24
SP650160,23
SP650161,23
SP650162,23
SP650163,23+24
SP650164,23+24
SP650165,24
SP650166,24
SP650167,24
SP650168,24
SP650169,24
SP651160,23
SP651161,23
SP651162,23+24
SP651163,23+24
SP651164,24
SP651165,24
SP651166,24
SP651167,24
SP651168,24
SP651169,24
SP652160,23
SP652161,23
SP652162,23+24
SP652163,24
SP652164,24
SP652165,24
SP652166,24
SP652167,24
SP652168,24
SP652169,24
SP653160,23
SP653161,23+24
SP653162,23+24
SP653163,24
SP653164,24
SP653165,24
SP653166,24
SP653167,24
SP653168,24
SP653169,24
SP654160,23
SP654161,23+24
SP654162,24
SP654163,24
SP654164,24
SP654165,24
SP654166,24
SP654167,24
SP654168,24
SP654169,24
SP655160,23+24
SP655161,23+24
SP655162,24
SP655163,24
SP655164,24
SP655165,24
SP655166,24
SP655167,24
SP655168,24
SP655169,24
SP656160,23+24
SP656161,23+24
SP656162,24
SP656163,24
SP656164,24
SP656165,24
SP656166,24
SP656167,24
SP656168,24
SP656169,24
SP657160,23+24
SP657161,23+24
SP657162,24
SP657163,24
SP657164,24
SP657165,24
SP657166,24
SP657167,24
SP657168,24
SP657169,24
SP658160,24
SP658161,24
SP658162,24
SP658163,24
SP658164,24
SP658165,24
SP658166,24
SP658167,24
SP658168,24
SP658169,24
SP659160,24
SP659161,24
SP659162,24
SP659163,24
SP659164,24
SP659165,24
SP659166,24
SP659167,24
SP659168,24
SP659169,24
SP6517,24
SP61P,23+24
SP6418,23+24
SP640180,23
SP640181,23
SP640182,23
SP640183,23
SP640184,23
SP640185,23
SP640186,23
SP640187,23
SP640188,23
SP640189,23
SP641180,23
SP641181,23
SP641182,23
SP641183,23
SP641184,23
SP641185,23
SP641186,23
SP641187,23
SP641188,23
SP641189,23
SP642180,23
SP642181,23
SP642182,23
SP642183,23
SP642184,23
SP642185,23
SP642186,23
SP642187,23
SP642188,23
SP642189,23
SP643180,23
SP643181,23
SP643182,23
SP643183,23
SP643184,23
SP643185,23
SP643186,23
SP643187,23
SP643188,23
SP643189,23
SP644180,23
SP644181,23
SP644182,23
SP644183,23
SP644184,23+24
SP644185,23+24
SP644186,23+24
SP644187,23+24
SP644188,23+24
SP644189,23+24
SP645180,23+24
SP645181,23+24
SP645182,23+24
SP645183,23+24
SP645184,23+24
SP645185,23+24
SP645186,24
SP645187,24
SP645188,24
SP645189,24
SP646180,24
SP646181,24
SP646182,24
SP646183,24
SP646184,24
SP646185,24
SP646186,24
SP646187,24
SP646188,24
SP646189,24
SP647180,24
SP647181,24
SP647182,24
SP647183,24
SP647184,24
SP647185,24
SP647186,24
SP647187,24
SP647188,24
SP647189,24
SP648180,24
SP648181,24
SP648182,24
SP648183,24
SP648184,24
SP648185,24
SP648186,24
SP648187,24
SP648188,24
SP648189,24
SP649180,24
SP649181,24
SP649182,24
SP649183,24
SP649184,24
SP649185,24
SP649186,24
SP649187,24
SP649188,24
SP649189,24
SP6419,23+24
SP640190,23
SP640191,23
SP640192,23
SP640193,23
SP640194,23
SP640195,23
SP640196,23
SP640197,23
SP640198,23+24
SP640199,23+24
SP641190,23
SP641191,23
SP641192,23
SP641193,23
SP641194,23
SP641195,23
SP641196,23
SP641197,23
SP641198,23+24
SP641199,23+24
SP642190,23
SP642191,23
SP642192,23
SP642193,23
SP642194,23
SP642195,23
SP642196,23
SP642197,23+24
SP642198,23+24
SP642199,23+24
SP643190,23
SP643191,23
SP643192,23
SP643193,23
SP643194,23
SP643195,23+24
SP643196,23+24
SP643197,23+24
SP643198,24
SP643199,24
SP644190,23+24
SP644191,23+24
SP644192,23+24
SP644193,23+24
SP644194,23+24
SP644195,23+24
SP644196,24
SP644197,24
SP644198,24
SP644199,24
SP645190,23+24
SP645191,24
SP645192,23+24
SP645193,24
SP645194,24
SP645195,24
SP645196,24
SP645197,24
SP645198,24
SP645199,24
SP646190,24
SP646191,24
SP646192,24
SP646193,24
SP646194,24
SP646195,24
SP646196,24
SP646197,24
SP646198,24
SP646199,24
SP647190,24
SP647191,24
SP647192,24
SP647193,24
SP647194,24
SP647195,24
SP647196,24
SP647197,24
SP647198,24
SP647199,24
SP648190,24
SP648191,24
SP648192,24
SP648193,24
SP648194,24
SP648195,24
SP648196,24
SP648197,24
SP648198,24
SP648199,24
SP649190,24
SP649191,24
SP649192,24
SP649193,24
SP649194,24
SP649195,24
SP649196,24
SP649197,24
SP649198,24
SP649199,24
SP6518,24
SP6519,24
SP61Q,24
SP61R,24
SP61S,24
SP61T,24
SP61U,24
SP61V,24
SP61W,24
SP61X,24
SP61Y,24
SP61Z,24
SP62,23+24
SP62SW,23+24
SP62NW,23+24
SP62SE,24
SP62NE,23+24
SP62A,23
SP62B,23
SP62C,23
SP62D,23
SP62E,23
SP62F,23+24
SP6220,23
SP6221,23+24
SP620210,23
SP620211,23
SP620212,23
SP620213,23
SP620214,23
SP620215,23
SP620216,23
SP620217,23
SP620218,23
SP620219,23
SP621210,23
SP621211,23
SP621212,23
SP621213,23
SP621214,23
SP621215,23
SP621216,23
SP621217,23
SP621218,23
SP621219,23
SP622210,23
SP622211,23
SP622212,23
SP622213,23
SP622214,23
SP622215,23
SP622216,23
SP622217,23
SP622218,23
SP622219,23
SP623210,23
SP623211,23
SP623212,23
SP623213,23
SP623214,23
SP623215,23
SP623216,23
SP623217,23
SP623218,23
SP623219,23
SP624210,23
SP624211,23
SP624212,23
SP624213,23
SP624214,23
SP624215,23
SP624216,23
SP624217,23
SP624218,23
SP624219,23
SP625210,23
SP625211,23
SP625212,23
SP625213,23
SP625214,23
SP625215,23
SP625216,23
SP625217,23
SP625218,23
SP625219,23
SP626210,23
SP626211,23
SP626212,23
SP626213,23
SP626214,23
SP626215,23
SP626216,23
SP626217,23
SP626218,23
SP626219,23+24
SP627210,23
SP627211,23
SP627212,23
SP627213,23
SP627214,23
SP627215,23
SP627216,23
SP627217,23
SP627218,23+24
SP627219,23+24
SP628210,23
SP628211,23
SP628212,23
SP628213,23
SP628214,23
SP628215,23
SP628216,23
SP628217,23
SP628218,23+24
SP628219,24
SP629210,23
SP629211,23
SP629212,23
SP629213,23
SP629214,23
SP629215,23
SP629216,23
SP629217,23+24
SP629218,23+24
SP629219,24
SP6320,23+24
SP630200,23
SP630201,23
SP630202,23
SP630203,23
SP630204,23
SP630205,23
SP630206,23
SP630207,23
SP630208,23
SP630209,23
SP631200,23
SP631201,23
SP631202,23
SP631203,23
SP631204,23
SP631205,23
SP631206,23
SP631207,23
SP631208,23
SP631209,23
SP632200,23
SP632201,23
SP632202,23
SP632203,23
SP632204,23
SP632205,23
SP632206,23
SP632207,23
SP632208,23
SP632209,23
SP633200,23
SP633201,23
SP633202,23
SP633203,23
SP633204,23
SP633205,23
SP633206,23
SP633207,23
SP633208,23
SP633209,23
SP634200,23
SP634201,23
SP634202,23
SP634203,23
SP634204,23
SP634205,23
SP634206,23
SP634207,23
SP634208,23
SP634209,23
SP635200,23
SP635201,23+24
SP635202,23
SP635203,23
SP635204,23
SP635205,23
SP635206,23
SP635207,23
SP635208,23
SP635209,23
SP636200,23+24
SP636201,23+24
SP636202,23+24
SP636203,23+24
SP636204,23+24
SP636205,23
SP636206,23
SP636207,23
SP636208,23
SP636209,23
SP637200,23+24
SP637201,24
SP637202,24
SP637203,24
SP637204,23+24
SP637205,23+24
SP637206,23
SP637207,23
SP637208,23
SP637209,23
SP638200,23+24
SP638201,24
SP638202,24
SP638203,24
SP638204,24
SP638205,23+24
SP638206,23+24
SP638207,23
SP638208,23
SP638209,23
SP639200,23+24
SP639201,24
SP639202,24
SP639203,24
SP639204,24
SP639205,24
SP639206,23+24
SP639207,23+24
SP639208,23
SP639209,23
SP6321,23+24
SP630210,23
SP630211,23
SP630212,23
SP630213,23
SP630214,23
SP630215,23
SP630216,23
SP630217,23+24
SP630218,24
SP630219,24
SP631210,23
SP631211,23
SP631212,23
SP631213,23
SP631214,23
SP631215,23
SP631216,23
SP631217,23+24
SP631218,24
SP631219,24
SP632210,23
SP632211,23
SP632212,23
SP632213,23
SP632214,23
SP632215,23
SP632216,23
SP632217,23+24
SP632218,24
SP632219,24
SP633210,23
SP633211,23
SP633212,23
SP633213,23
SP633214,23
SP633215,23
SP633216,23
SP633217,23+24
SP633218,24
SP633219,24
SP634210,23
SP634211,23
SP634212,23
SP634213,23
SP634214,23
SP634215,23
SP634216,23+24
SP634217,23+24
SP634218,24
SP634219,24
SP635210,23
SP635211,23
SP635212,23
SP635213,23
SP635214,23
SP635215,23
SP635216,23+24
SP635217,24
SP635218,24
SP635219,24
SP636210,23
SP636211,23
SP636212,23
SP636213,23
SP636214,23+24
SP636215,23+24
SP636216,23+24
SP636217,24
SP636218,24
SP636219,24
SP637210,23
SP637211,23
SP637212,23
SP637213,23
SP637214,23+24
SP637215,24
SP637216,24
SP637217,24
SP637218,24
SP637219,24
SP638210,23
SP638211,23
SP638212,23
SP638213,23
SP638214,23+24
SP638215,24
SP638216,24
SP638217,24
SP638218,24
SP638219,24
SP639210,23
SP639211,23
SP639212,23
SP639213,23
SP639214,23+24
SP639215,23+24
SP639216,24
SP639217,24
SP639218,24
SP639219,24
SP62G,23+24
SP6222,23+24
SP620220,23
SP620221,23
SP620222,23
SP620223,23
SP620224,23
SP620225,23
SP620226,23
SP620227,23
SP620228,23
SP620229,23
SP621220,23
SP621221,23
SP621222,23
SP621223,23
SP621224,23
SP621225,23
SP621226,23
SP621227,23
SP621228,23
SP621229,23
SP622220,23
SP622221,23
SP622222,23
SP622223,23
SP622224,23
SP622225,23
SP622226,23
SP622227,23
SP622228,23
SP622229,23
SP623220,23
SP623221,23
SP623222,23
SP623223,23
SP623224,23
SP623225,23
SP623226,23
SP623227,23
SP623228,23
SP623229,23
SP624220,23+24
SP624221,23+24
SP624222,23
SP624223,23
SP624224,23
SP624225,23
SP624226,23
SP624227,23
SP624228,23
SP624229,23
SP625220,23+24
SP625221,23+24
